abs_rho_permuted,backend,draw_index,greater_than_or_equal_abs_observed,rho_permuted,source_path,source_sha256
0.0786299988682778,OPEN3D_POINT_TO_PLANE,1,False,0.0786299988682778,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0211652623023344,OPEN3D_POINT_TO_PLANE,2,False,-0.0211652623023344,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.168050454232126,OPEN3D_POINT_TO_PLANE,3,False,0.168050454232126,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0148543679331666,OPEN3D_POINT_TO_PLANE,4,False,0.0148543679331666,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0237044353220778,OPEN3D_POINT_TO_PLANE,5,False,-0.0237044353220778,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0054528431947488,OPEN3D_POINT_TO_PLANE,6,False,0.0054528431947488,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0684630184059178,OPEN3D_POINT_TO_PLANE,7,False,-0.0684630184059178,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0811815179480848,OPEN3D_POINT_TO_PLANE,8,False,0.0811815179480848,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0584359599576118,OPEN3D_POINT_TO_PLANE,9,False,-0.0584359599576118,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0826897949525191,OPEN3D_POINT_TO_PLANE,10,False,-0.0826897949525191,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0086319536611212,OPEN3D_POINT_TO_PLANE,11,False,-0.0086319536611212,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0130477278105291,OPEN3D_POINT_TO_PLANE,12,False,-0.0130477278105291,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
0.0473965245840921,OPEN3D_POINT_TO_PLANE,13,False,0.0473965245840921,results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_draws.csv;results/mid360_formal_batch1/zero_perturbation_locked_analysis_results_v1/reassociation_centered_permutation_summary.json,5861a5a9940c359269d9ed409da9a06b3159489d73016b36cd30b0e6bd54e899;dcbf7b978aeaccc76f0ce4d1d4015994a4fb61058a122d3a63f4c71161d4b1e5
